plant_id,sheet,customer,owner,ssi,tech_detail
60401,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
57673,Solar,"Macys Corporate Services, Inc","Macys Corporate Services, Inc",False,Solar Photovoltaic
64627,Solar,"Blodgett Street Solar 1, LLC","Blodgett Street Solar 1, LLC",False,Solar Photovoltaic
59817,Solar,Tooele Army Depot,Tooele Army Depot,False,Solar Photovoltaic
65815,Solar,NY - Mines Press,NY - Mines Press,False,Solar Photovoltaic
61725,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
68656,Solar,Sunrise on Clubhouse Rd. LLC,Sunrise on Clubhouse Rd. LLC,False,Solar Photovoltaic
61460,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
68547,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
65164,Solar,"Azimuth 180 Solar Electric, LLC","Azimuth 180 Solar Electric, LLC",False,Solar Photovoltaic
65450,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
62607,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
66004,Solar,Titlow Garden LLC,Titlow Garden LLC,False,Solar Photovoltaic
68655,Solar,Sunrise on Blandford Rd. LLC,Sunrise on Blandford Rd. LLC,False,Solar Photovoltaic
58917,Solar,Sunlight General Morris Solar LLC,Sunlight General Morris Solar LLC,False,Solar Photovoltaic
62332,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
63354,Solar,"TicketNetwork Campus Realty, LLC","TicketNetwork Campus Realty, LLC",False,Solar Photovoltaic
59715,Solar,Laurel Capital Partners,Laurel Capital Partners,False,Solar Photovoltaic
66765,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
63068,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
63021,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
64881,Solar,El Paso Electric,El Paso Electric Co,False,Solar Photovoltaic
62639,Solar,CTGB Solar Mission III LLC,CTGB Solar Mission III LLC,False,Solar Photovoltaic
64844,Solar,ASD Three Rivers Road MA Solar LLC,ASD Three Rivers Road MA Solar LLC,False,Solar Photovoltaic
62640,Solar,CTGB Solar Mission III LLC,CTGB Solar Mission III LLC,False,Solar Photovoltaic
60851,Solar,CCC Solar Holdings LLC,CCC Solar Holdings LLC,False,Solar Photovoltaic
66023,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
60181,Solar,Sol Systems,Sol Systems,False,Solar Photovoltaic
67509,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
64450,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
69081,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
67515,Solar,"Entegrity Solar Crossett SD, LLC","Entegrity Solar Crossett SD, LLC",False,Solar Photovoltaic
67365,Solar,"CTMW Solar, LLC","CTMW Solar, LLC",False,Solar Photovoltaic
67062,Solar,"ESNJ-PLD-CRANBURY2, LLC","ESNJ-PLD-CRANBURY2, LLC",False,Solar Photovoltaic
65566,Solar,"Bradford Solar, LLC","Bradford Solar, LLC",False,Solar Photovoltaic
64731,Solar,"Maple Street Solar 1, LLC","Maple Street Solar 1, LLC",False,Solar Photovoltaic
64432,Solar,"Breckenridge Street Solar 1, LLC","Breckenridge Street Solar 1, LLC",False,Solar Photovoltaic
60191,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
58014,Solar,IKEA Property Inc,IKEA Property Inc,False,Solar Photovoltaic
66339,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
58785,Solar,CD US Solar MT1 LLC,CD US Solar MT1 LLC,False,Solar Photovoltaic
10334,Solar,City and County of Honolulu,City and County of Honolulu,False,Solar Photovoltaic
67087,Solar,"THD NJ Riverview Main Distribution Center Solar Project 2020, LLC","THD NJ Riverview Main Distribution Center Solar Project 2020, LLC",False,Solar Photovoltaic
59144,Solar,Hangar 160 LLC,Hangar 160 LLC,False,Solar Photovoltaic
58881,Solar,Sunlight General Morris Solar LLC,Sunlight General Morris Solar LLC,False,Solar Photovoltaic
60573,Solar,"Hanwha PVPLUS, LLC","Hanwha PVPLUS, LLC",False,Solar Photovoltaic
63566,Solar,"Strata Manager, LLC","Strata Manager, LLC",False,Solar Photovoltaic
57580,Solar,"ARG STELDCA001, LLC","ARG STELDCA001, LLC",False,Solar Photovoltaic
64009,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
63626,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
64779,Solar,IGS Solar LLC,IGS Solar LLC,False,Solar Photovoltaic
61358,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
68680,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
67835,Solar,"127 CVF, LLC","127 CVF, LLC",False,Solar Photovoltaic
63428,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
61708,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
66228,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
64179,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
63339,Solar,"Hales Mills Solar, LLC","Hales Mills Solar, LLC",False,Solar Photovoltaic
61922,Solar,BQ Energy LLC,BQ Energy LLC,False,Solar Photovoltaic
67634,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
56877,Solar,"Sunlight General Solar Fund II, LLC","Sunlight General Solar Fund II, LLC",False,Solar Photovoltaic
57494,Solar,Masser Farms Realty Ltd,Masser Farms Realty Ltd,False,Solar Photovoltaic
60585,Solar,Walton Electric Member Corp,Walton Electric Member Corp,False,Solar Photovoltaic
68605,Solar,Macadamia Nut Road Solar Project 2019,Macadamia Nut Road Solar Project 2019,False,Solar Photovoltaic
67578,Solar,LSE Ophiuchus LLC,LSE Ophiuchus LLC,False,Solar Photovoltaic
58027,Solar,REC Solar,REC Solar,False,Solar Photovoltaic
63774,Solar,BQ Energy LLC,BQ Energy LLC,False,Solar Photovoltaic
58009,Solar,REC Solar,REC Solar,False,Solar Photovoltaic
58068,Solar,REC Solar,REC Solar,False,Solar Photovoltaic
58770,Solar,PNC Energy Capital LLC,PNC Energy Capital LLC,False,Solar Photovoltaic
65365,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
61669,Solar,Scandia CSG LLC,Scandia CSG LLC,False,Solar Photovoltaic
65526,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
65525,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
62652,Solar,"Happy Hollow Solar Holdings, LLC","Happy Hollow Solar Holdings, LLC",False,Solar Photovoltaic
65104,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
65528,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
65615,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
60809,Solar,"Summit Water Nexus, Mount Holly, LLC","Summit Water Nexus, Mount Holly, LLC",False,Solar Photovoltaic
65447,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
59798,Solar,Colon FiT LLC,Colon FiT LLC,False,Solar Photovoltaic
67582,Solar,"Azimuth 180 Solar Electric, LLC","Azimuth 180 Solar Electric, LLC",False,Solar Photovoltaic
65524,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
65105,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
65523,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
64006,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
63908,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
64022,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
61843,Solar,SW Solar Mission III LLC,SW Solar Mission III LLC,False,Solar Photovoltaic
67522,Solar,"Entegrity Solar SWU, LLC","Entegrity Solar SWU, LLC",False,Solar Photovoltaic
67523,Solar,"Entegrity Solar SWU 2, LLC","Entegrity Solar SWU 2, LLC",False,Solar Photovoltaic
63069,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
58253,Solar,"CMFC, Inc.","CMFC, Inc.",False,Solar Photovoltaic
63824,Solar,"Bay4 Energy Services, LLC","Bay4 Energy Services, LLC",False,Solar Photovoltaic
67577,Solar,LSE Lepus LLC,LSE Lepus LLC,False,Solar Photovoltaic
60511,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
61456,Solar,"Minnesota Solar CSG 4, LLC","Minnesota Solar CSG 4, LLC",False,Solar Photovoltaic
59477,Solar,Claire Solar Partners LLC,Claire Solar Partners LLC,False,Solar Photovoltaic
57645,Solar,"Denver Airport Solar, LLC","Denver Airport Solar, LLC",False,Solar Photovoltaic
64575,Solar,BWC Box Pond LLC,BWC Box Pond LLC,False,Solar Photovoltaic
67514,Solar,"Entegrity Solar Green Forest, LLC","Entegrity Solar Green Forest, LLC",False,Solar Photovoltaic
60909,Solar,Materials Innovation Recycling Authority,Materials Innovation Recycling Authority,False,Solar Photovoltaic
67640,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
68327,Solar,NJR Clean Energy Ventures Corporation,NJR Clean Energy Ventures Corporation,False,Solar Photovoltaic
58882,Solar,Sunlight General Mercer Solar LLC,Sunlight General Mercer Solar LLC,False,Solar Photovoltaic
62806,Solar,"SCP 7, LLP","SCP 7, LLP",False,Solar Photovoltaic
63309,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
58481,Solar,"Scale Sustainable I, LLC","Scale Sustainable I, LLC",False,Solar Photovoltaic
67516,Solar,BluePath Solar Sacramento I LLC,BluePath Solar Sacramento I LLC,False,Solar Photovoltaic
61016,Solar,"Stafford St Solar 1, LLC","Stafford St Solar 1, LLC",False,Solar Photovoltaic
61018,Solar,"Stafford St Solar 3, LLC","Stafford St Solar 3, LLC",False,Solar Photovoltaic
60978,Solar,Financial Tax-Equity Owner (various),Wells Fargo Equipment Finance Inc,False,Solar Photovoltaic
57982,Solar,Financial Tax-Equity Owner (various),Bank of America Leasing & Capital LLC,False,Solar Photovoltaic
57481,Solar,Chittenden County Solar Partners LLC,Chittenden County Solar Partners LLC,False,Solar Photovoltaic
67179,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
61017,Solar,"Stafford St Solar 2, LLC","Stafford St Solar 2, LLC",False,Solar Photovoltaic
63070,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
63497,Solar,"Agilitas Energy, Inc.","Agilitas Energy, Inc.",False,Solar Photovoltaic
67642,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
67419,Solar,"CS Wind America, Inc.","CS Wind America, Inc.",False,Solar Photovoltaic
65564,Solar,"Calibrant Bakersfield, LLC","Calibrant Bakersfield, LLC",False,Solar Photovoltaic
59545,Solar,Laurel Capital Partners,Laurel Capital Partners,False,Solar Photovoltaic
59445,Solar,St. Albans Solar Partners,St. Albans Solar Partners,False,Solar Photovoltaic
67072,Solar,Small Mouth Bass Solar Partners LLC,Small Mouth Bass Solar Partners LLC,False,Solar Photovoltaic
61009,Solar,"Spring Street Solar 1, LLC","Spring Street Solar 1, LLC",False,Solar Photovoltaic
61604,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
64976,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
60945,Solar,NJR Clean Energy Ventures Corporation,NJR Clean Energy Ventures Corporation,False,Solar Photovoltaic
69083,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
66572,Solar,PPM Solar LLC,PPM Solar LLC,False,Solar Photovoltaic
61043,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
61042,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
66089,Solar,NJR Clean Energy Ventures Corporation,NJR Clean Energy Ventures Corporation,False,Solar Photovoltaic
64101,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
65254,Solar,GRE Fund 4 SMF1,GRE Fund 4 SMF1,False,Solar Photovoltaic
65255,Solar,GRE Fund 4 SNA6 LLC,GRE Fund 4 SNA6 LLC,False,Solar Photovoltaic
60350,Solar,NRG Energy Group,NRG Solar Las Vegas MB 2,False,Solar Photovoltaic
65252,Solar,GRE Fund 4 LGB6,GRE Fund 4 LGB6,False,Solar Photovoltaic
62912,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
60640,Solar,"Solar Mule, LLC","Solar Mule, LLC",False,Solar Photovoltaic
62331,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
65946,Solar,Hecate Energy,Hecate Energy Upshur Rural LLC,False,Solar Photovoltaic
65238,Solar,GRE Fund 4 LGB3 LLC,GRE Fund 4 LGB3 LLC,False,Solar Photovoltaic
67524,Solar,"Entegrity Solar Southside SD, LLC","Entegrity Solar Southside SD, LLC",False,Solar Photovoltaic
67074,Solar,Heimlich Solar Partners LLC,Heimlich Solar Partners LLC,False,Solar Photovoltaic
63214,Solar,"Novis Renewables, LLC","Novis Renewables, LLC",False,Solar Photovoltaic
61707,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
61793,Solar,Heyer CSG LLC,Heyer CSG LLC,False,Solar Photovoltaic
59297,Solar,"Sunlight General Solar Fund II, LLC","Sunlight General Solar Fund II, LLC",False,Solar Photovoltaic
61495,Solar,"Minnesota Solar CSG 8, LLC","Minnesota Solar CSG 8, LLC",False,Solar Photovoltaic
67000,Solar,"Scooby Solar, LLC","Scooby Solar, LLC",False,Solar Photovoltaic
62832,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60277,Solar,"GL Castor I, LLC","GL Castor I, LLC",False,Solar Photovoltaic
60798,Solar,South Atlantic Services Inc,South Atlantic Services Inc,False,Solar Photovoltaic
65056,Solar,"160TIH WHAM8 Solar, LLC","160TIH WHAM8 Solar, LLC",False,Solar Photovoltaic
63422,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
63421,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
63420,Solar,"Forefront Power, LLC","Forefront Power, LLC",False,Solar Photovoltaic
68740,Solar,"Today's Power, Inc.","Today's Power, Inc.",False,Solar Photovoltaic
63447,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
64367,Solar,Sol Systems,Sol Systems,False,Solar Photovoltaic
63445,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
65620,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
61243,Solar,NuGen Capital Management,NuGen Capital Management,False,Solar Photovoltaic
60549,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
63292,Solar,DP57 LLC,DP57 LLC,False,Solar Photovoltaic
65747,Solar,"Fruitland Creek Solar, LLC","Fruitland Creek Solar, LLC",False,Solar Photovoltaic
66137,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
67602,Solar,Zonneveld Dairies INC,Zonneveld Dairies INC,False,Solar Photovoltaic
61094,Solar,"Old Wire Farm, LLC","Old Wire Farm, LLC",False,Solar Photovoltaic
60039,Solar,Boralex Frontier Solar California LLC,Boralex Frontier Solar California LLC,False,Solar Photovoltaic
61919,Solar,Frontenac Holdco LLC,Frontenac Holdco LLC,False,Solar Photovoltaic
59854,Solar,"American Electric Power Company, Inc.",Indiana Michigan Power Co,True,Solar Photovoltaic
63401,Solar,Olinda Trail Solar LLC,Olinda Trail Solar LLC,False,Solar Photovoltaic
61506,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
66729,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
69544,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
64023,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
67615,Solar,"Generate Community Solar VII, LLC","Generate Community Solar VII, LLC",False,Solar Photovoltaic
69188,Solar,"10701 Seymour Ave East, LLC","10701 Seymour Ave East, LLC",False,Solar Photovoltaic
61873,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
57382,Solar,Public Service Elec & Gas Co,Public Service Elec & Gas Co,False,Solar Photovoltaic
63446,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
67616,Solar,"Generate Community Solar VII, LLC","Generate Community Solar VII, LLC",False,Solar Photovoltaic
6304,Solar,Kotzebue Electric Assn Inc,Kotzebue Electric Assn Inc,False,Solar Photovoltaic
57412,Solar,Electric Cooperative (various),Knouse Food Cooperative Inc,False,Solar Photovoltaic
61058,Solar,"Nordic Solar, LLC","Nordic Solar, LLC",False,Solar Photovoltaic
60578,Solar,"Kojak Farm, LLC","Kojak Farm, LLC",False,Solar Photovoltaic
57009,Solar,"SunE WF3 KHL A Holdings, LLC","SunE WF3 KHL A Holdings, LLC",False,Solar Photovoltaic
66999,Solar,Dominion Energy Group,Dominion Energy Inc.,False,Solar Photovoltaic
64740,Solar,"Castle Solar, LLC","Castle Solar, LLC",False,Solar Photovoltaic
63452,Solar,"West Deptford Distributed Solar, LLC","West Deptford Distributed Solar, LLC",False,Solar Photovoltaic
60580,Solar,"Soluga Farms III, LLC","Soluga Farms III, LLC",False,Solar Photovoltaic
59934,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
65455,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
65451,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
65452,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
57435,Solar,Brookfield Renewable,Deriva Energy,True,Solar Photovoltaic
61898,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
57728,Solar,Public Service Elec & Gas Co,Public Service Elec & Gas Co,False,Solar Photovoltaic
65453,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
66079,Solar,"Solar Star Urbana Landfill Central, LLC","Solar Star Urbana Landfill Central, LLC",False,Solar Photovoltaic
61048,Solar,Avangrid Renewables,Avangrid Power LLC,True,Solar Photovoltaic
58228,Solar,Milford Solar LLC,Milford Solar LLC,False,Solar Photovoltaic
66492,Solar,Henry Miller Reclamation District,Henry Miller Reclamation District,False,Solar Photovoltaic
61338,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
57242,Solar,Mililani I Solar LLC,Mililani I Solar LLC,False,Solar Photovoltaic
68716,Solar,"Today's Power, Inc.","Today's Power, Inc.",False,Solar Photovoltaic
64780,Solar,Madison Gas & Electric Co,Madison Gas & Electric Co,False,Solar Photovoltaic
66749,Solar,"Herrington Solar, LLC","Herrington Solar, LLC",False,Solar Photovoltaic
60315,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
60123,Solar,Upton County Solar 2 LLC,Upton County Solar 2 LLC,False,Solar Photovoltaic
