site,signature,n_blocks,age_years,horizon_months,R_now,R_future,cond_prob_failure,expected_failures,expected_failures_block_level,beta,eta,distribution,loglik,stratum,credibility_Z,left_truncated
Camden Solar LLC,UNATTRIBUTED,12,4.082,24,0.399571,0.227574,0.430455,0.430455,5.1655,1.2,4.3863,weibull,,fleet,0.816,True
Camden Solar LLC,UNATTRIBUTED,12,4.082,36,0.399571,0.169154,0.57666,0.57666,6.9199,1.2,4.3863,weibull,,fleet,0.816,True
"Camden Dam Solar, LLC",SOILING,5,6.335,12,0.775761,0.738408,0.048151,0.048151,0.2408,1.2118,19.6348,weibull,,fleet,1.0,True
"Camden Dam Solar, LLC",SOILING,5,6.335,24,0.775761,0.701834,0.095296,0.095296,0.4765,1.2118,19.6348,weibull,,fleet,1.0,True
"Camden Dam Solar, LLC",SOILING,5,6.335,36,0.775761,0.666199,0.141232,0.141232,0.7062,1.2118,19.6348,weibull,,fleet,1.0,True
"Camellia Solar, LLC",UNATTRIBUTED,1,4.999,12,0.310381,0.233138,0.248865,0.248865,0.2489,1.2,4.3863,weibull,,fleet,1.0,True
"Camellia Solar, LLC",UNATTRIBUTED,1,4.999,24,0.310381,0.17342,0.441266,0.441266,0.4413,1.2,4.3863,weibull,,fleet,1.0,True
"Camellia Solar, LLC",UNATTRIBUTED,1,4.999,36,0.310381,0.127894,0.587945,0.587945,0.5879,1.2,4.3863,weibull,,fleet,1.0,True
Camden Solar LLC,BOS_INTERMITTENT,12,4.082,12,0.630134,0.539633,0.143621,0.143621,1.7235,1.3211,7.3259,weibull,,fleet,0.816,True
Camden Solar LLC,BOS_INTERMITTENT,12,4.082,24,0.630134,0.457454,0.274036,0.274036,3.2884,1.3211,7.3259,weibull,,fleet,0.816,True
Camden Solar LLC,BOS_INTERMITTENT,12,4.082,36,0.630134,0.384319,0.390099,0.390099,4.6812,1.3211,7.3259,weibull,,fleet,0.816,True
"Camellia Solar, LLC",BOS_INTERMITTENT,1,4.999,12,0.546828,0.463921,0.151614,0.151614,0.1516,1.3211,7.3259,weibull,,fleet,1.0,True
"Camellia Solar, LLC",BOS_INTERMITTENT,1,4.999,24,0.546828,0.390028,0.286745,0.286745,0.2867,1.3211,7.3259,weibull,,fleet,1.0,True
"Camellia Solar, LLC",BOS_INTERMITTENT,1,4.999,36,0.546828,0.325237,0.405231,0.405231,0.4052,1.3211,7.3259,weibull,,fleet,1.0,True
Camas Solar Project,UNATTRIBUTED,3,3.502,12,0.466193,0.35642,0.235466,0.235466,0.7064,1.2,4.3863,weibull,,fleet,0.7,True
Camas Solar Project,UNATTRIBUTED,3,3.502,24,0.466193,0.269167,0.422628,0.422628,1.2679,1.2,4.3863,weibull,,fleet,0.7,True
Camas Solar Project,UNATTRIBUTED,3,3.502,36,0.466193,0.201161,0.568503,0.568503,1.7055,1.2,4.3863,weibull,,fleet,0.7,True
Calverton,TRACKER,10,10.168,12,0.724916,0.700595,0.03355,0.03355,0.3355,1.0748,29.209,weibull,,fleet,1.0,True
Calverton,TRACKER,10,10.168,24,0.724916,0.676935,0.066189,0.066189,0.6619,1.0748,29.209,weibull,,fleet,1.0,True
Calverton,TRACKER,10,10.168,36,0.724916,0.653935,0.097917,0.097917,0.9792,1.0748,29.209,weibull,,fleet,1.0,True
Haywood Farm Solar,SOILING,3,8.249,12,0.704954,0.669232,0.050672,0.050672,0.152,1.2118,19.6348,weibull,,fleet,0.183,True
Haywood Farm Solar,SOILING,3,8.249,24,0.704954,0.634555,0.099863,0.099863,0.2996,1.2118,19.6348,weibull,,fleet,0.183,True
Haywood Farm Solar,SOILING,3,8.249,36,0.704954,0.601005,0.147455,0.147455,0.4424,1.2118,19.6348,weibull,,fleet,0.183,True
Portage Solar Plant,UNATTRIBUTED,6,2.502,12,0.600542,0.466109,0.223852,0.223852,1.3431,1.2,4.3863,weibull,,fleet,0.583,True
Portage Solar Plant,UNATTRIBUTED,6,2.502,24,0.600542,0.356353,0.406614,0.406614,2.4397,1.2,4.3863,weibull,,fleet,0.583,True
Portage Solar Plant,UNATTRIBUTED,6,2.502,36,0.600542,0.269114,0.551881,0.551881,3.3113,1.2,4.3863,weibull,,fleet,0.583,True
"Portal Ridge Solar B, LLC",BLOCK_OUTAGE,10,8.83,12,0.393419,0.348879,0.113213,0.113213,1.1321,1.1292,9.3899,weibull,,fleet,1.0,True
"Portal Ridge Solar B, LLC",BLOCK_OUTAGE,10,8.83,24,0.393419,0.308889,0.21486,0.21486,2.1486,1.1292,9.3899,weibull,,fleet,1.0,True
"Portal Ridge Solar B, LLC",BLOCK_OUTAGE,10,8.83,36,0.393419,0.273083,0.305873,0.305873,3.0587,1.1292,9.3899,weibull,,fleet,1.0,True
Porterville 6 and 7,OUTAGE_FULL,1,11.42,12,0.481318,0.446846,0.07162,0.07162,0.0716,1.153,14.9815,weibull,,fleet,1.0,True
Porterville 6 and 7,OUTAGE_FULL,1,11.42,24,0.481318,0.414461,0.138904,0.138904,0.1389,1.153,14.9815,weibull,,fleet,1.0,True
Porterville 6 and 7,OUTAGE_FULL,1,11.42,36,0.481318,0.384091,0.202002,0.202002,0.202,1.153,14.9815,weibull,,fleet,1.0,True
"Portal Ridge Solar C, LLC",BLOCK_OUTAGE,6,8.83,12,0.393419,0.348879,0.113213,0.113213,0.6793,1.1292,9.3899,weibull,,fleet,1.0,True
"Portal Ridge Solar C, LLC",BLOCK_OUTAGE,6,8.83,24,0.393419,0.308889,0.21486,0.21486,1.2892,1.1292,9.3899,weibull,,fleet,1.0,True
"Portal Ridge Solar C, LLC",BLOCK_OUTAGE,6,8.83,36,0.393419,0.273083,0.305873,0.305873,1.8352,1.1292,9.3899,weibull,,fleet,1.0,True
"Camden Dam Solar, LLC",BLOCK_OUTAGE,5,6.335,12,0.52663,0.469227,0.109001,0.109001,0.545,1.1292,9.3899,weibull,,fleet,1.0,True
"Camden Dam Solar, LLC",BLOCK_OUTAGE,5,6.335,24,0.52663,0.417222,0.207752,0.207752,1.0388,1.1292,9.3899,weibull,,fleet,1.0,True
"Camden Dam Solar, LLC",BLOCK_OUTAGE,5,6.335,36,0.52663,0.370299,0.296853,0.296853,1.4843,1.1292,9.3899,weibull,,fleet,1.0,True
Camden Solar LLC,TRACKER,12,4.082,12,0.886368,0.858426,0.031524,0.031524,0.3783,1.0748,29.209,weibull,,fleet,0.816,True
Camden Solar LLC,TRACKER,12,4.082,24,0.886368,0.830968,0.062502,0.062502,0.75,1.0748,29.209,weibull,,fleet,0.816,True
Camden Solar LLC,TRACKER,12,4.082,36,0.886368,0.804064,0.092856,0.092856,1.1143,1.0748,29.209,weibull,,fleet,0.816,True
Hazlehurst II,OUTAGE_FULL,30,8.999,12,0.573712,0.533976,0.06926,0.06926,2.0778,1.153,14.9815,weibull,,fleet,1.0,True
Hazlehurst II,OUTAGE_FULL,30,8.999,24,0.573712,0.496442,0.134683,0.134683,4.0405,1.153,14.9815,weibull,,fleet,1.0,True
Hazlehurst II,OUTAGE_FULL,30,8.999,36,0.573712,0.461075,0.19633,0.19633,5.8899,1.153,14.9815,weibull,,fleet,1.0,True
Haywood Solar,BLOCK_OUTAGE,10,8.0,12,0.434081,0.385491,0.111937,0.111937,1.1194,1.1292,9.3899,weibull,,fleet,1.0,True
Haywood Solar,BLOCK_OUTAGE,10,8.0,24,0.434081,0.341752,0.212699,0.212699,2.127,1.1292,9.3899,weibull,,fleet,1.0,True
Haywood Solar,BLOCK_OUTAGE,10,8.0,36,0.434081,0.302501,0.303122,0.303122,3.0312,1.1292,9.3899,weibull,,fleet,1.0,True
Tesla Reno GigaFactory,SOILING,3,6.502,12,0.769477,0.73224,0.048392,0.048392,0.1452,1.2118,19.6348,weibull,,fleet,1.0,True
Tesla Reno GigaFactory,SOILING,3,6.502,24,0.769477,0.695814,0.095731,0.095731,0.2872,1.2118,19.6348,weibull,,fleet,1.0,True
Tesla Reno GigaFactory,SOILING,3,6.502,36,0.769477,0.660348,0.141823,0.141823,0.4255,1.2118,19.6348,weibull,,fleet,1.0,True
Terra Francesco,BOS_INTERMITTENT,4,10.754,12,0.19003,0.154502,0.186961,0.186961,0.7478,1.3211,7.3259,weibull,,fleet,1.0,True
Terra Francesco,BOS_INTERMITTENT,4,10.754,24,0.19003,0.124897,0.34275,0.34275,1.371,1.3211,7.3259,weibull,,fleet,1.0,True
Terra Francesco,BOS_INTERMITTENT,4,10.754,36,0.19003,0.100419,0.471564,0.471564,1.8863,1.3211,7.3259,weibull,,fleet,1.0,True
Hazel,TRACKER,2,4.082,12,0.886368,0.858426,0.031524,0.031524,0.063,1.0748,29.209,weibull,,fleet,0.816,True
Hazel,TRACKER,2,4.082,24,0.886368,0.830968,0.062502,0.062502,0.125,1.0748,29.209,weibull,,fleet,0.816,True
Hazel,TRACKER,2,4.082,36,0.886368,0.804064,0.092856,0.092856,0.1857,1.0748,29.209,weibull,,fleet,0.816,True
"Thanksgiving Fire Solar Farm, LLC",TRACKER,6,6.001,12,0.833166,0.806215,0.032348,0.032348,0.1941,1.0748,29.209,weibull,,fleet,1.0,True
"Thanksgiving Fire Solar Farm, LLC",TRACKER,6,6.001,24,0.833166,0.779859,0.063982,0.063982,0.3839,1.0748,29.209,weibull,,fleet,1.0,True
"Thanksgiving Fire Solar Farm, LLC",TRACKER,6,6.001,36,0.833166,0.754128,0.094864,0.094864,0.5692,1.0748,29.209,weibull,,fleet,1.0,True
"Thanksgiving Fire Solar Farm, LLC",UNATTRIBUTED,6,6.001,12,0.232998,0.173313,0.256161,0.256161,1.537,1.2,4.3863,weibull,,fleet,1.0,True
"Thanksgiving Fire Solar Farm, LLC",UNATTRIBUTED,6,6.001,24,0.232998,0.127813,0.451443,0.451443,2.7087,1.2,4.3863,weibull,,fleet,1.0,True
"Thanksgiving Fire Solar Farm, LLC",UNATTRIBUTED,6,6.001,36,0.232998,0.093532,0.598571,0.598571,3.5914,1.2,4.3863,weibull,,fleet,1.0,True
Terrell Riles Stovall,UNATTRIBUTED,9,5.585,12,0.2628,0.196244,0.253258,0.253258,2.2793,1.2,4.3863,weibull,,fleet,1.0,True
Terrell Riles Stovall,UNATTRIBUTED,9,5.585,24,0.2628,0.145225,0.447393,0.447393,4.0265,1.2,4.3863,weibull,,fleet,1.0,True
Terrell Riles Stovall,UNATTRIBUTED,9,5.585,36,0.2628,0.106607,0.594342,0.594342,5.3491,1.2,4.3863,weibull,,fleet,1.0,True
Terrell Riles Stovall,OUTAGE_FULL,9,5.585,12,0.72574,0.67868,0.064844,0.064844,0.5836,1.153,14.9815,weibull,,fleet,1.0,True
Terrell Riles Stovall,OUTAGE_FULL,9,5.585,24,0.72574,0.633669,0.126865,0.126865,1.1418,1.153,14.9815,weibull,,fleet,1.0,True
Terrell Riles Stovall,OUTAGE_FULL,9,5.585,36,0.72574,0.590814,0.185915,0.185915,1.6732,1.153,14.9815,weibull,,fleet,1.0,True
Templeton,BOS_INTERMITTENT,2,11.001,12,0.180681,0.146689,0.188135,0.188135,0.3763,1.3211,7.3259,weibull,,fleet,1.0,True
Templeton,BOS_INTERMITTENT,2,11.001,24,0.180681,0.11842,0.344594,0.344594,0.6892,1.3211,7.3259,weibull,,fleet,1.0,True
Templeton,BOS_INTERMITTENT,2,11.001,36,0.180681,0.095087,0.473728,0.473728,0.9475,1.3211,7.3259,weibull,,fleet,1.0,True
Ports Jersey City Solar,SOILING,2,5.333,12,0.813756,0.775839,0.046596,0.046596,0.0932,1.2118,19.6348,weibull,,fleet,0.583,True
Ports Jersey City Solar,SOILING,2,5.333,24,0.813756,0.738484,0.0925,0.0925,0.185,1.2118,19.6348,weibull,,fleet,0.583,True
Ports Jersey City Solar,SOILING,2,5.333,36,0.813756,0.701909,0.137446,0.137446,0.2749,1.2118,19.6348,weibull,,fleet,0.583,True
Ports Newark 8201 Solar,OUTAGE_FULL,1,3.083,12,0.850816,0.799824,0.059934,0.059934,0.0599,1.153,14.9815,weibull,,fleet,0.583,True
Ports Newark 8201 Solar,OUTAGE_FULL,1,3.083,24,0.850816,0.750098,0.118379,0.118379,0.1184,1.153,14.9815,weibull,,fleet,0.583,True
Ports Newark 8201 Solar,OUTAGE_FULL,1,3.083,36,0.850816,0.702076,0.17482,0.17482,0.1748,1.153,14.9815,weibull,,fleet,0.583,True
Porter Solar,UNATTRIBUTED,7,10.335,12,0.061002,0.043953,0.279489,0.279489,1.9564,1.2,4.3863,weibull,,fleet,1.0,True
Porter Solar,UNATTRIBUTED,7,10.335,24,0.061002,0.031484,0.483888,0.483888,3.3872,1.2,4.3863,weibull,,fleet,1.0,True
Porter Solar,UNATTRIBUTED,7,10.335,36,0.061002,0.02243,0.632314,0.632314,4.4262,1.2,4.3863,weibull,,fleet,1.0,True
"Hayes Solar, LLC",BLOCK_OUTAGE,2,4.999,12,0.612154,0.547179,0.106141,0.106141,0.2123,1.1292,9.3899,weibull,,fleet,1.0,True
"Hayes Solar, LLC",BLOCK_OUTAGE,2,4.999,24,0.612154,0.487902,0.202975,0.202975,0.4059,1.1292,9.3899,weibull,,fleet,1.0,True
"Hayes Solar, LLC",BLOCK_OUTAGE,2,4.999,36,0.612154,0.434116,0.29084,0.29084,0.5817,1.1292,9.3899,weibull,,fleet,1.0,True
Hawtree Solar,BLOCK_OUTAGE,35,4.167,12,0.67062,0.600856,0.104029,0.104029,3.641,1.1292,9.3899,weibull,,fleet,0.833,True
Hawtree Solar,BLOCK_OUTAGE,35,4.167,24,0.67062,0.536845,0.199479,0.199479,6.9818,1.1292,9.3899,weibull,,fleet,0.833,True
Hawtree Solar,BLOCK_OUTAGE,35,4.167,36,0.67062,0.478507,0.286471,0.286471,10.0265,1.1292,9.3899,weibull,,fleet,0.833,True
Hawthorne Creek,TRACKER,41,1.752,12,0.95256,0.924075,0.029904,0.029904,1.2261,1.0748,29.209,weibull,,fleet,0.35,True
Hawthorne Creek,TRACKER,41,1.752,24,0.95256,0.895675,0.059718,0.059718,2.4485,1.0748,29.209,weibull,,fleet,0.35,True
Hawthorne Creek,TRACKER,41,1.752,36,0.95256,0.867595,0.089196,0.089196,3.657,1.0748,29.209,weibull,,fleet,0.35,True
Hawthorne Creek,UNATTRIBUTED,41,1.752,12,0.717133,0.564617,0.212674,0.212674,8.7196,1.2,4.3863,weibull,,fleet,0.35,True
Hawthorne Creek,UNATTRIBUTED,41,1.752,24,0.717133,0.436428,0.391426,0.391426,16.0485,1.2,4.3863,weibull,,fleet,0.35,True
Hawthorne Creek,UNATTRIBUTED,41,1.752,36,0.717133,0.332567,0.536254,0.536254,21.9864,1.2,4.3863,weibull,,fleet,0.35,True
Porterville Solar,UNATTRIBUTED,2,11.915,12,0.036248,0.025882,0.28598,0.28598,0.572,1.2,4.3863,weibull,,fleet,1.0,True
Porterville Solar,UNATTRIBUTED,2,11.915,24,0.036248,0.018383,0.492851,0.492851,0.9857,1.2,4.3863,weibull,,fleet,1.0,True
Porterville Solar,UNATTRIBUTED,2,11.915,36,0.036248,0.012992,0.641567,0.641567,1.2831,1.2,4.3863,weibull,,fleet,1.0,True
Portage Solar Plant,OUTAGE_FULL,6,2.502,12,0.880715,0.829306,0.058372,0.058372,0.3502,1.153,14.9815,weibull,,fleet,0.583,True
Portage Solar Plant,OUTAGE_FULL,6,2.502,24,0.880715,0.778775,0.115746,0.115746,0.6945,1.153,14.9815,weibull,,fleet,0.583,True
Portage Solar Plant,OUTAGE_FULL,6,2.502,36,0.880715,0.729724,0.171442,0.171442,1.0286,1.153,14.9815,weibull,,fleet,0.583,True
Portage Solar Plant,TRACKER,6,2.502,12,0.931196,0.902747,0.030552,0.030552,0.1833,1.0748,29.209,weibull,,fleet,0.583,True
Portage Solar Plant,TRACKER,6,2.502,24,0.931196,0.874572,0.060808,0.060808,0.3648,1.0748,29.209,weibull,,fleet,0.583,True
Portage Solar Plant,TRACKER,6,2.502,36,0.931196,0.846823,0.090607,0.090607,0.5436,1.0748,29.209,weibull,,fleet,0.583,True
"Haywood Farm Solar, LLC",SOILING,6,7.25,12,0.741576,0.704929,0.049418,0.049418,0.2965,1.2118,19.6348,weibull,,fleet,1.0,True
"Haywood Farm Solar, LLC",SOILING,6,7.25,24,0.741576,0.669208,0.097586,0.097586,0.5855,1.2118,19.6348,weibull,,fleet,1.0,True
"Haywood Farm Solar, LLC",SOILING,6,7.25,36,0.741576,0.634531,0.144347,0.144347,0.8661,1.2118,19.6348,weibull,,fleet,1.0,True
Hayfield Solar I LLC CSG,UNATTRIBUTED,1,4.83,12,0.325482,0.244919,0.247517,0.247517,0.2475,1.2,4.3863,weibull,,fleet,0.966,True
Hayfield Solar I LLC CSG,UNATTRIBUTED,1,4.83,24,0.325482,0.182469,0.439387,0.439387,0.4394,1.2,4.3863,weibull,,fleet,0.966,True
Hayfield Solar I LLC CSG,UNATTRIBUTED,1,4.83,36,0.325482,0.134755,0.585983,0.585983,0.586,1.2,4.3863,weibull,,fleet,0.966,True
Haywood Solar,UNATTRIBUTED,10,8.0,12,0.127867,0.093573,0.268201,0.268201,2.682,1.2,4.3863,weibull,,fleet,1.0,True
Haywood Solar,UNATTRIBUTED,10,8.0,24,0.127867,0.067997,0.468222,0.468222,4.6822,1.2,4.3863,weibull,,fleet,1.0,True
Haywood Solar,UNATTRIBUTED,10,8.0,36,0.127867,0.049093,0.616059,0.616059,6.1606,1.2,4.3863,weibull,,fleet,1.0,True
Campo Verde Solar,BLOCK_OUTAGE,4,12.167,12,0.261881,0.23111,0.1175,0.1175,0.47,1.1292,9.3899,weibull,,fleet,1.0,True
Campo Verde Solar,BLOCK_OUTAGE,4,12.167,24,0.261881,0.203703,0.222154,0.222154,0.8886,1.1292,9.3899,weibull,,fleet,1.0,True
Campo Verde Solar,BLOCK_OUTAGE,4,12.167,36,0.261881,0.179339,0.31519,0.31519,1.2608,1.1292,9.3899,weibull,,fleet,1.0,True
Camp Lejeune Solar,BLOCK_OUTAGE,7,6.001,12,0.547052,0.487786,0.108336,0.108336,0.7584,1.1292,9.3899,weibull,,fleet,0.583,True
Camp Lejeune Solar,BLOCK_OUTAGE,7,6.001,24,0.547052,0.434011,0.206637,0.206637,1.4465,1.1292,9.3899,weibull,,fleet,0.583,True
Camp Lejeune Solar,BLOCK_OUTAGE,7,6.001,36,0.547052,0.385428,0.295445,0.295445,2.0681,1.1292,9.3899,weibull,,fleet,0.583,True
Campus Drive Solar,UNATTRIBUTED,2,5.585,12,0.2628,0.196244,0.253258,0.253258,0.5065,1.2,4.3863,weibull,,fleet,1.0,True
Campus Drive Solar,UNATTRIBUTED,2,5.585,24,0.2628,0.145225,0.447393,0.447393,0.8948,1.2,4.3863,weibull,,fleet,1.0,True
Campus Drive Solar,UNATTRIBUTED,2,5.585,36,0.2628,0.106607,0.594342,0.594342,1.1887,1.2,4.3863,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,BOS_INTERMITTENT,9,9.585,12,0.240181,0.196681,0.181114,0.181114,1.63,1.3211,7.3259,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,BOS_INTERMITTENT,9,9.585,24,0.240181,0.16007,0.333545,0.333545,3.0019,1.3211,7.3259,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,BOS_INTERMITTENT,9,9.585,36,0.240181,0.129521,0.460736,0.460736,4.1466,1.3211,7.3259,weibull,,fleet,1.0,True
Hawthorn Solar I,UNATTRIBUTED,5,2.916,12,0.541932,0.417824,0.22901,0.22901,1.1451,1.2,4.3863,weibull,,fleet,0.583,True
Hawthorn Solar I,UNATTRIBUTED,5,2.916,24,0.541932,0.317733,0.413703,0.413703,2.0685,1.2,4.3863,weibull,,fleet,0.583,True
Hawthorn Solar I,UNATTRIBUTED,5,2.916,36,0.541932,0.238869,0.559226,0.559226,2.7961,1.2,4.3863,weibull,,fleet,0.583,True
Tequesquite Landfill Solar PV Project,TRACKER,4,10.168,12,0.724916,0.700595,0.03355,0.03355,0.1342,1.0748,29.209,weibull,,fleet,1.0,True
Tequesquite Landfill Solar PV Project,TRACKER,4,10.168,24,0.724916,0.676935,0.066189,0.066189,0.2648,1.0748,29.209,weibull,,fleet,1.0,True
Tequesquite Landfill Solar PV Project,TRACKER,4,10.168,36,0.724916,0.653935,0.097917,0.097917,0.3917,1.0748,29.209,weibull,,fleet,1.0,True
"Hayes Solar, LLC",UNATTRIBUTED,2,4.999,12,0.310381,0.233138,0.248865,0.248865,0.4977,1.2,4.3863,weibull,,fleet,1.0,True
"Hayes Solar, LLC",UNATTRIBUTED,2,4.999,24,0.310381,0.17342,0.441266,0.441266,0.8825,1.2,4.3863,weibull,,fleet,1.0,True
"Hayes Solar, LLC",UNATTRIBUTED,2,4.999,36,0.310381,0.127894,0.587945,0.587945,1.1759,1.2,4.3863,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,TRACKER,9,9.585,12,0.739403,0.714698,0.033411,0.033411,0.3007,1.0748,29.209,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,TRACKER,9,9.585,24,0.739403,0.690653,0.065932,0.065932,0.5934,1.0748,29.209,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,TRACKER,9,9.585,36,0.739403,0.667268,0.097559,0.097559,0.878,1.0748,29.209,weibull,,fleet,1.0,True
Camp Lejeune Solar and Energy Storage,SOILING,7,10.001,12,0.643045,0.609209,0.052618,0.052618,0.3683,1.2118,19.6348,weibull,,fleet,0.783,True
Camp Lejeune Solar and Energy Storage,SOILING,7,10.001,24,0.643045,0.576547,0.103411,0.103411,0.7239,1.2118,19.6348,weibull,,fleet,0.783,True
Camp Lejeune Solar and Energy Storage,SOILING,7,10.001,36,0.643045,0.5451,0.152313,0.152313,1.0662,1.2118,19.6348,weibull,,fleet,0.783,True
Havre de Grace II - E at Perryman,BLOCK_OUTAGE,9,9.585,12,0.359329,0.318261,0.114291,0.114291,1.0286,1.1292,9.3899,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,BLOCK_OUTAGE,9,9.585,24,0.359329,0.281466,0.21669,0.21669,1.9502,1.1292,9.3899,weibull,,fleet,1.0,True
Havre de Grace II - E at Perryman,BLOCK_OUTAGE,9,9.585,36,0.359329,0.248582,0.308205,0.308205,2.7738,1.1292,9.3899,weibull,,fleet,1.0,True
Powhatan Solar Power Generation Station 1 LLC,BOS_INTERMITTENT,1,9.999,12,0.22131,0.180758,0.183237,0.183237,0.1832,1.3211,7.3259,weibull,,fleet,0.983,True
Powhatan Solar Power Generation Station 1 LLC,BOS_INTERMITTENT,1,9.999,24,0.22131,0.146752,0.336891,0.336891,0.3369,1.3211,7.3259,weibull,,fleet,0.983,True
Powhatan Solar Power Generation Station 1 LLC,BOS_INTERMITTENT,1,9.999,36,0.22131,0.118472,0.464676,0.464676,0.4647,1.3211,7.3259,weibull,,fleet,0.983,True
Powatan Road Solar,BLOCK_OUTAGE,1,4.999,12,0.612154,0.547179,0.106141,0.106141,0.1061,1.1292,9.3899,weibull,,fleet,1.0,True
Powatan Road Solar,BLOCK_OUTAGE,1,4.999,24,0.612154,0.487902,0.202975,0.202975,0.203,1.1292,9.3899,weibull,,fleet,1.0,True
Powatan Road Solar,BLOCK_OUTAGE,1,4.999,36,0.612154,0.434116,0.29084,0.29084,0.2908,1.1292,9.3899,weibull,,fleet,1.0,True
Hatfield Renewables Community Solar,BOS_INTERMITTENT,1,8.249,12,0.310437,0.25649,0.173778,0.173778,0.1738,1.3211,7.3259,weibull,,fleet,1.0,True
Hatfield Renewables Community Solar,BOS_INTERMITTENT,1,8.249,24,0.310437,0.210491,0.321953,0.321953,0.322,1.3211,7.3259,weibull,,fleet,1.0,True
Hatfield Renewables Community Solar,BOS_INTERMITTENT,1,8.249,36,0.310437,0.171657,0.447048,0.447048,0.447,1.3211,7.3259,weibull,,fleet,1.0,True
Canis Minor Solar Farm,TRACKER,1,6.998,12,0.806306,0.779948,0.03269,0.03269,0.0327,1.0748,29.209,weibull,,fleet,0.983,True
Canis Minor Solar Farm,TRACKER,1,6.998,24,0.806306,0.754215,0.064604,0.064604,0.0646,1.0748,29.209,weibull,,fleet,0.983,True
Canis Minor Solar Farm,TRACKER,1,6.998,36,0.806306,0.729127,0.095719,0.095719,0.0957,1.0748,29.209,weibull,,fleet,0.983,True
Hatfield Solar PV,SOILING,2,7.001,12,0.750832,0.713978,0.049085,0.049085,0.0982,1.2118,19.6348,weibull,,fleet,1.0,True
Hatfield Solar PV,SOILING,2,7.001,24,0.750832,0.678014,0.096984,0.096984,0.194,1.2118,19.6348,weibull,,fleet,1.0,True
Hatfield Solar PV,SOILING,2,7.001,36,0.750832,0.643068,0.143526,0.143526,0.2871,1.2118,19.6348,weibull,,fleet,1.0,True
Haven Solar Project CSG,BLOCK_OUTAGE,2,6.42,12,0.521542,0.464608,0.109165,0.109165,0.2183,1.1292,9.3899,weibull,,fleet,1.0,True
Haven Solar Project CSG,BLOCK_OUTAGE,2,6.42,24,0.521542,0.413047,0.208028,0.208028,0.4161,1.1292,9.3899,weibull,,fleet,1.0,True
Haven Solar Project CSG,BLOCK_OUTAGE,2,6.42,36,0.521542,0.366539,0.297201,0.297201,0.5944,1.1292,9.3899,weibull,,fleet,1.0,True
Telegraph Rd #1 Community Solar Farm,BOS_INTERMITTENT,2,4.0,12,0.637892,0.546769,0.14285,0.14285,0.2857,1.3211,7.3259,weibull,,fleet,0.8,True
Telegraph Rd #1 Community Solar Farm,BOS_INTERMITTENT,2,4.0,24,0.637892,0.463868,0.272811,0.272811,0.5456,1.3211,7.3259,weibull,,fleet,0.8,True
Telegraph Rd #1 Community Solar Farm,BOS_INTERMITTENT,2,4.0,36,0.637892,0.389981,0.388641,0.388641,0.7773,1.3211,7.3259,weibull,,fleet,0.8,True
Campo Verde Solar,OUTAGE_FULL,4,12.167,12,0.455353,0.422447,0.072265,0.072265,0.2891,1.153,14.9815,weibull,,fleet,1.0,True
Campo Verde Solar,OUTAGE_FULL,4,12.167,24,0.455353,0.391575,0.140062,0.140062,0.5602,1.153,14.9815,weibull,,fleet,1.0,True
Campo Verde Solar,OUTAGE_FULL,4,12.167,36,0.455353,0.36266,0.203562,0.203562,0.8142,1.153,14.9815,weibull,,fleet,1.0,True
"Temperance Solar, LLC",TRACKER,5,4.999,12,0.860723,0.833222,0.031951,0.031951,0.1598,1.0748,29.209,weibull,,fleet,1.0,True
"Temperance Solar, LLC",TRACKER,5,4.999,24,0.860723,0.80627,0.063265,0.063265,0.3163,1.0748,29.209,weibull,,fleet,1.0,True
"Temperance Solar, LLC",TRACKER,5,4.999,36,0.860723,0.779912,0.093887,0.093887,0.4694,1.0748,29.209,weibull,,fleet,1.0,True
"Temperance Solar, LLC",BLOCK_OUTAGE,5,4.999,12,0.612154,0.547179,0.106141,0.106141,0.5307,1.1292,9.3899,weibull,,fleet,1.0,True
"Temperance Solar, LLC",BLOCK_OUTAGE,5,4.999,24,0.612154,0.487902,0.202975,0.202975,1.0149,1.1292,9.3899,weibull,,fleet,1.0,True
"Temperance Solar, LLC",BLOCK_OUTAGE,5,4.999,36,0.612154,0.434116,0.29084,0.29084,1.4542,1.1292,9.3899,weibull,,fleet,1.0,True
"Temperance Solar, LLC",UNATTRIBUTED,5,4.999,12,0.310381,0.233138,0.248865,0.248865,1.2443,1.2,4.3863,weibull,,fleet,1.0,True
"Temperance Solar, LLC",UNATTRIBUTED,5,4.999,24,0.310381,0.17342,0.441266,0.441266,2.2063,1.2,4.3863,weibull,,fleet,1.0,True
"Temperance Solar, LLC",UNATTRIBUTED,5,4.999,36,0.310381,0.127894,0.587945,0.587945,2.9397,1.2,4.3863,weibull,,fleet,1.0,True
Temple Solar Arrays,BLOCK_OUTAGE,1,14.587,12,0.193111,0.169934,0.120018,0.120018,0.12,1.1292,9.3899,weibull,,fleet,1.0,True
