ordering,segment,rank_in_segment,customer,is_ssi_customer,sites_total,total_gas_mw,sites_confirmed,sites_likely,sites_exposed,mw_at_risk,bpri_weighted,recoverable_usd,worst_site,states,bas,cems_backed_sites,share_at_risk,rank_recoverable,rank_share_at_risk,share_rank_note
by_recoverable_usd,prospect (cold outreach),478,"Terreva Wayne County RNG, LLC",False,1,2.2,0,0,0,0.0,53.392474815908606,0.0,"Terreva Wayne County RNG, LLC",NC,CPLE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),479,"Terreva Suffolk RNG, LLC",False,1,3.2,0,0,0,0.0,62.204361054766736,0.0,"Terreva Suffolk RNG, LLC",VA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),480,Terrebonne Parish Consol Gov't,False,1,78.9,0,0,0,0.0,55.87121212121211,0.0,Houma,LA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),481,Terra-Gen,False,2,92.0,0,0,0,0.0,44.797321751719146,0.0,"Lockhart Solar PV, LLC",CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),482,Tennessee Valley Authority,False,16,14126.0,0,0,0,0.0,46.31286804453599,0.0,Gallatin (TN),"AL, KY, MS, TN",TVA,15,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),483,Tenet Hospital Ltd,False,1,4.2,0,0,1,0.0,64.28571428571429,0.0,Tenet Hospital,TX,EPE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),484,Tenaska Group,False,4,4420.2,0,0,0,0.0,52.482676347758776,0.0,Tenaska Gateway Generating Station,"GA, OK, TX, VA","ERCO, PJM, SOCO",4,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),485,Temple-Inland Corp,False,1,0.0,0,0,0,0.0,50.0,0.0,Gaylord Container Bogalusa,LA,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),486,Temple University,False,1,16.0,0,1,0,16.0,94.37373225152129,0.0,Temple SEGF,PA,PJM,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),487,"Televison City Studios, LLC.",False,1,0.0,0,0,0,0.0,50.0,0.0,CBS Television City,CA,LDWP,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),488,Tejas Power Generation LLC,False,1,121.5,0,0,0,0.0,53.52573883242177,0.0,Friendswood Energy,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),489,Tesoro Alaska Company LLC,False,1,8.6,0,0,0,0.0,60.226139008979054,0.0,Tesoro Kenai Cogeneration Plant,AK,nan,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),490,Wadham Energy LP,False,1,0.0,0,0,0,0.0,50.0,0.0,Wadham Energy,CA,CISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),491,"Wabash Valley Power Assn, Inc",False,10,646.8,0,1,0,192.0,49.025290510305126,0.0,Wabash Valley Power IGCC,"IL, IN","MISO, PJM",2,0.29684601113172543,65,20.0,
by_recoverable_usd,prospect (cold outreach),492,"WTG Jameson, L.P.",False,1,1.8,0,0,0,0.0,47.73809523809524,0.0,Jameson Gas Processing Plant,TX,ERCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),493,"WTE-Dairyland, LLC",False,1,1.4,0,0,0,0.0,37.14598039764227,0.0,Dairyland WTE Plant,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),494,WPPI Energy,False,2,442.1,0,0,0,0.0,41.89958885561401,0.0,Island Street Peaking Plant,WI,MISO,2,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),495,WM Renewable Energy LLC,False,66,327.6,0,0,0,0.0,44.26819652146095,0.0,CSL Gas Recovery,"AR, AZ, CA, CO, CT, FL, GA, IA, IL, KS, MA, ME, MI, MN, MS, NC, NH, NV, NY, OH, OR, PA, TN, TX, VA, WI","AZPS, BPAT, CISO, DUK, ERCO, FPL, ISNE, MISO, NEVP, NYIS, PJM, PNM, PSCO, SOCO, SWPP, TVA",0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),496,"ADS Renewable Energy- Wolf Creek, LLC",False,1,2.8,0,0,0,0.0,42.553346972435556,0.0,ADS Renewable Energy-Wolf Creek LLC,GA,SOCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),497,Amalgamated Sugar Co-Nampa,False,1,8.2,0,0,0,0.0,46.20535714285714,0.0,Amalgamated Sugar LLC Nampa,ID,IPCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),498,Amalgamated Bank of Chicago,False,2,15.9,0,0,0,0.0,48.92428376825725,0.0,North Chicago Energy Center,IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),499,AltaGas Ripon Energy Inc.,False,1,49.5,0,1,0,49.5,83.75105042016807,0.0,AltaGas Ripon Energy Inc.,CA,CISO,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),500,United States Steel-Mon Valley,False,1,52.5,0,0,0,0.0,49.559806034482754,0.0,Mon Valley Works,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),501,AlphaStruxure Service Co LP,False,1,0.0,0,0,0,0.0,50.0,0.0,Brookville Smart Bus Depot Microgrid,MD,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),502,AlphaStruxure Montgomery County LLC,False,1,1.7999999999999998,0,0,0,0.0,52.22895537525355,0.0,Brookville Smart Bus Depot Microgrid,MD,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),503,"Alpha Generation Brandywine, LLC",False,1,288.8,0,0,0,0.0,50.6439393939394,0.0,Brandywine Power Facility,MD,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),504,Alpaca Energy LLC,False,1,21.0,0,0,0,0.0,29.573170731707314,0.0,Alpaca,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),505,"Alliance NYGT, LLC",False,2,88.4,0,0,0,0.0,56.41506144903398,0.0,Hillburn,NY,NYIS,2,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),506,Algonquin / Liberty,False,5,1369.7,0,1,0,32.6,50.991255804752484,0.0,Riverton,"KS, MO",SWPP,4,0.023800832299043586,65,53.0,
by_recoverable_usd,prospect (cold outreach),507,Alcoa World Alumina LLC,False,1,63.1,0,0,0,0.0,52.42914979757085,0.0,Point Comfort Operations,TX,ERCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),508,Albuquerque City of,False,1,6.6,0,1,0,6.6,77.91353383458646,0.0,Southside Water Reclamation Plant,NM,PNM,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),509,"Albany Green Energy, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,Albany Green Energy,GA,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),510,AlsoEnergy,False,2,33.5,0,0,0,0.0,53.42512648225039,0.0,Verwey-Hanford Dairy Digester #1,"CA, MA","CISO, ISNE",0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),511,"WestRock Mill Company, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,WestRock Demopolis Mill,AL,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),512,WestRock Corp-Panama City,False,1,0.0,0,0,0,0.0,50.0,0.0,WestRock Panama City Mill,FL,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),513,WestRock Corp,False,1,0.0,0,0,0,0.0,47.97087980173481,0.0,Covington Facility,VA,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),514,WestRock (WA),False,1,0.0,0,0,0,0.0,50.0,0.0,WestRock (WA),WA,TPWR,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),515,WestRock (TX),False,1,0.0,0,0,0,0.0,50.0,0.0,WestRock (TX),TX,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),516,WestRock (IL),False,1,2.8999999999999995,0,0,1,0.0,67.88515406162466,0.0,WestRock (IL),IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),517,West Deptford Energy LLC,False,1,754.6,0,0,0,0.0,34.15201465201465,0.0,West Deptford Energy Station,NJ,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),518,Wesleyan University,False,1,2.4,0,0,0,0.0,45.63492063492063,0.0,Wesleyan University Cogen 1,CT,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),519,Wells Manufacturing Co,False,1,6.0,0,0,0,0.0,47.533422459893046,0.0,Charter Dura-Bar,IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),520,"Wellhead Services, Inc",False,3,147.6,0,0,0,0.0,47.65960619639572,0.0,Chula Vista Energy Center,CA,CISO,2,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),521,Wellesley College,False,1,10.9,0,0,1,0.0,65.5131845841785,0.0,Wellesley College Central Utility Plant,MA,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),522,Wallingford Energy LLC,False,1,350.0,0,0,0,0.0,61.54130548540485,0.0,Wallingford Energy,CT,ISNE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),523,We Power,False,1,1229.6,0,0,0,0.0,56.59536414034844,0.0,Port Washington Generating Station,WI,MISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),524,Watkins Manufacturing Corporation,False,1,2.0,0,1,0,2.0,75.4007534048102,0.0,Watkins Manufacturing Co.,CA,CISO,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),525,Waterbury Generation LLC,False,1,96.0,0,0,0,0.0,56.12781833712066,0.0,Waterbury Generation,CT,ISNE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),526,Watchtower Bible & Tract Soc-NY,False,1,1.4,0,0,1,0.0,67.24789915966386,0.0,Watchtower Educational Center,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),527,Washington State University,False,1,2.2,0,0,0,0.0,64.15266106442577,0.0,Grimes Way,WA,AVA,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),528,Washington Electric Coop - (VT),False,1,8.0,0,0,0,0.0,43.44655669430977,0.0,Coventry Clean Energy Corporation,VT,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),529,"Warren Generation, LLC",False,1,53.1,0,0,0,0.0,57.210027558864766,0.0,Warren,PA,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),530,Walton Discover LLC,False,1,103.0,0,0,0,0.0,44.67719060742316,0.0,Walton Discover Power Facility,AL,SOCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),531,"Walton County Power, LLC.",False,1,494.09999999999997,0,0,0,0.0,52.870133405818834,0.0,Walton County Energy Facility,GA,SOCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),532,Walnut Creek LLC,False,1,500.0,0,0,0,0.0,39.38432352076183,0.0,Walnut Creek Energy Park,CA,CISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),533,AC Landfill Energy LLC,False,1,3.5,0,0,0,0.0,44.29373732251521,0.0,AC Landfill Energy LLC,NJ,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),534,Weaver Bridgewater Dairy,False,1,1.2,0,0,0,0.0,57.839635854341736,0.0,Bridgewater Dairy Anaerobic Digester,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),535,Village of Oxford - (NE),False,1,3.4000000000000004,0,0,1,0.0,70.45634303396234,0.0,Oxford (NE),NE,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),536,Village of Freeport - (NY),False,1,60.5,0,0,0,0.0,63.4032634032634,0.0,Plant No 2 Freeport,NY,NYIS,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),537,Village of Freeburg - (IL),False,1,0.0,0,0,0,0.0,50.0,0.0,Freeburg,IL,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),538,Village of Clinton - (MI),False,1,0.0,0,0,0,0.0,50.0,0.0,Clinton,MI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),539,Village of Cashton - (WI),False,1,1.1,0,0,1,0.0,67.23314082900117,0.0,Cashton,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),540,"Victoria WLE, LP",False,1,376.9,0,0,0,0.0,44.658457038825304,0.0,Victoria,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),541,Victoria Port Power II,False,1,100.0,0,0,0,0.0,49.05239687848383,0.0,Victoria Port II,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),542,"Vicinity Energy Trenton, L.P.",False,1,6.0,0,0,1,0.0,75.0,0.0,"Vicinity Energy Trenton, L.P.",NJ,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),543,Vicinity Energy Kansas City,False,1,5.0,0,0,0,0.0,37.39801864801864,0.0,Grand Ave Plant,MO,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),544,Verso Luke LLC,False,1,0.0,0,0,0,0.0,47.97087980173481,0.0,Luke Mill,MD,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),545,Alabama River Cellulose LLC,False,2,0.0,0,0,0,0.0,50.0,0.0,Alabama River Pulp,AL,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),546,Valero Wilmington,False,1,33.5,0,0,0,0.0,32.971014492753625,0.0,Valero Wilmington Cogeneration Plant,CA,LDWP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),547,Valero Refining Co California,False,1,49.9,0,0,0,0.0,40.0,0.0,Valero Refinery Cogeneration Unit 1,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),548,Valero Refining Co,False,1,0.0,0,0,0,0.0,50.0,0.0,Valero Refinery Corpus Christi West,TX,ERCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),549,"VESI Pomona Energy Storage, Inc.",False,2,46.0,0,0,0,0.0,55.482586827489214,0.0,VESI Pomona,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),550,"Uwharrie Mountain Renewable Energy, LLC",False,1,9.6,0,0,0,0.0,42.464146270857,0.0,Uwharrie Mountain Renewable,NC,CPLE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),551,Utah Associated Mun Power Sys,False,1,140.0,0,0,0,0.0,34.979469155680846,0.0,Nebo Power Station,UT,PACE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),552,Upper Michigan Energy Resources Company,False,2,188.0,0,0,0,0.0,44.67857142857143,0.0,F.D. Kuester Generating Station,MI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),553,University of San Francisco,False,1,1.5,0,0,0,0.0,57.47654665314402,0.0,Univ of San Francisco Cogen,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),554,University of Arizona - Biosphere 2,False,1,1.6,0,0,1,0.0,70.13471177944862,0.0,University of Arizona - Biosphere 2,AZ,WALC,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),555,United Technologies,False,1,25.8,0,0,0,0.0,36.48458926472509,0.0,Pratt & Whitney,CT,ISNE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),556,United States Sugar Corp,False,1,0.0,0,0,0,0.0,50.0,0.0,Clewiston Sugar House,FL,FPC,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),557,Vermillion Power LLC,False,1,425.0,0,0,0,0.0,41.903707100624906,0.0,West Lorain,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),558,Air Products & Chemicals Inc,False,1,0.0,0,0,0,0.0,50.0,0.0,Wilmington Hydrogen Plant,CA,LDWP,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),559,Air Liquide Large Industries U S LP,False,3,440.29999999999995,0,0,0,0.0,37.25944649126966,0.0,Port Neches Plant,"LA, TX","ERCO, MISO",1,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),560,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,Mosinee Mill,WI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),561,Ahlstrom-Munksjo,False,1,10.0,0,0,0,0.0,55.264331896551724,0.0,Rhinelander Mill,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),562,Ahlstrom Power Windsor Locks LLC,False,1,71.0,0,0,0,0.0,51.067319461444306,0.0,Algonquin Windsor Locks,CT,ISNE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),563,ABEC #4 LLC,False,1,1.0,0,0,0,0.0,37.976190476190474,0.0,ABEC #4 dba CE&S Dairy,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),564,AgriReNew,False,1,1.0,0,0,0,0.0,22.00354864147968,0.0,AgriReNew,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),565,AgPower Jerome LLC,False,1,4.5,0,0,0,0.0,41.40350877192982,0.0,Double A Digester,ID,IPCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),566,"AgPower DCD, LLC",False,1,2.4000000000000004,0,0,0,0.0,45.05012531328321,0.0,Cargill Dry Creek Biofactory,ID,IPCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),567,Aera Energy LLC-San Ardo,False,1,6.2,0,0,1,0.0,67.4531914893617,0.0,Aera San Ardo Cogen Facility,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),568,Advanced Power / Doswell,False,3,2625.5,1,0,0,1312.4999999999998,59.97821118281164,0.0,Cricket Valley Energy,"NY, VA","NYIS, PJM",3,0.4999047800418967,65,9.0,
